fname,itp,tp_prob,its,ts_prob
20210109183045.000000.GD.HEP.mseed_30000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_6000,[901],[0.976578],[1224],[0.923499]
20210108164734.000000.GD.XIG.mseed_15000,[],[],[],[]
20210108164734.000000.GD.XFJ.mseed_30000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_0,[],[],[],[]
20210108164734.000000.GD.HYJ.mseed_21000,[1494],[0.908612],[],[]
20210109183045.000000.GD.HEP.mseed_33000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_9000,[886],[0.933984],[1211],[0.930682]
20210108164734.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_18000,[],[],[],[]
20210109183045.000000.GD.HEP.mseed_36000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_12000,[],[],[],[]
20210108164734.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210109183045.000000.GD.DFH.mseed_27000,[],[],[],[]
20210108164734.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_21000,[1494],[0.958127],[],[]
20210109183045.000000.GD.DFH.mseed_30000,[2469],[0.600146],[],[]
20210108164734.000000.GD.HYJ.mseed_27000,[2337],[0.97875],[2436],[0.978021]
20210109183045.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_6000,[861],[0.965875],[1156],[0.975227]
20210109183045.000000.GD.HEP.mseed_39000,[],[],[],[]
20210108164734.000000.GD.XFJ.mseed_39000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_24000,[1942],[0.445118],[2379],[0.464449]
20210114153929.000000.GD.DOY.mseed_0,[],[],[],[]
20210109183045.000000.GD.DFH.mseed_33000,[],[],[],[]
20210108164734.000000.GD.HYJ.mseed_30000,[23],[0.336177],[186],[0.841586]
20210109183045.000000.GD.DFH.mseed_36000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_3000,[],[],[],[]
20210108164734.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_9000,[846],[0.963272],[1140],[0.978382]
20210109183045.000000.GD.DFH.mseed_39000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_27000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_6000,[1025],[0.981777],[1144],[0.9851]
20210109183045.000000.GD.XFJ.mseed_18000,[],[],[],[]
20210108164734.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_9000,[2123],[0.95445],[2238],[0.956639]
20210108164734.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_30000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_21000,[1496],[0.978279],[],[]
20210109183045.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_0,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_0,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_0,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_33000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_3000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_24000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_12000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210108164734.000000.GD.XIG.mseed_36000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_27000,[2401],[0.975157],[2725],[0.928207]
20210109183045.000000.GD.ZHX.mseed_6000,[753],[0.947888],[988],[0.906826]
20210109183045.000000.GD.LVY.mseed_6000,[826],[0.539701],[1105],[0.839845]
20210109183045.000000.GD.DYXC.mseed_6000,[571],[0.929275],[664],[0.936795]
20210108164734.000000.GD.XIG.mseed_39000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_15000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_21000,[1496],[0.961685],[],[]
20210109183045.000000.GD.XFJ.mseed_30000,[2384],[0.860666],[2711],[0.904724]
20210109183045.000000.GD.ZHX.mseed_9000,[737],[0.969501],[972],[0.897576]
20210109183045.000000.GD.LVY.mseed_9000,[811],[0.672956],[1089],[0.815506]
20210109183045.000000.GD.DYXC.mseed_9000,[556],[0.916774],[650],[0.928132]
20210109183045.000000.GD.BLT.mseed_0,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_12000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_3000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_12000,[],[],[2701],[0.30028]
20210109183045.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_18000,[721],[0.96906],[842],[0.9706]
20210109183045.000000.GD.HYJ.mseed_27000,[2361],[0.97101],[2656],[0.982808]
20210109183045.000000.GD.LVY.mseed_15000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_6000,[861],[0.981144],[1173],[0.868067]
20210109183045.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_30000,[2347],[0.815811],[2641],[0.970003]
20210109183045.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210109183045.000000.GD.XFJ.mseed_39000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_21000,[1494],[0.956225],[],[]
20210109183045.000000.GD.LVY.mseed_18000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_9000,[844],[0.963593],[1144],[0.778788]
20210109183045.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_0,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_12000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_21000,[1494],[0.951995],[],[]
20210109183045.000000.GD.LVY.mseed_21000,[1496],[0.927029],[],[]
20210109183045.000000.GD.GUL.mseed_3000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_24000,[],[],[],[]
20210109183045.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_21000,[1496],[0.960349],[],[]
20210109183045.000000.GD.BLT.mseed_15000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_24000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_24000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_6000,[],[],[1550],[0.667723]
20210109183045.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_27000,[2253],[0.979154],[2485],[0.937833]
20210109183045.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_18000,[],[],[],[]
20210114153929.000000.GD.DOY.mseed_27000,[2526],[0.986939],[2644],[0.987426]
20210109183045.000000.GD.LVY.mseed_27000,[2324],[0.762022],[2605],[0.809441]
20210114153929.000000.GD.DYXC.mseed_0,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_30000,[2238],[0.750249],[187 2472],[0.673906 0.835397]
20210109183045.000000.GD.BLT.mseed_21000,[1494],[0.965759],[],[]
20210114153929.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_30000,[2312],[0.734025],[2589],[0.811842]
20210114153929.000000.GD.DOY.mseed_30000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_27000,[2070],[0.963542],[2164],[0.954669]
20210109183045.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_33000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_9000,[1145],[0.449819],[1549],[0.814749]
20210114153929.000000.GD.DYXC.mseed_6000,[1086],[0.898436],[1228],[0.954985]
20210109183045.000000.GD.BLT.mseed_24000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_36000,[1285],[0.321811],[],[]
20210114153929.000000.GD.DOY.mseed_33000,[623],[0.967177],[738],[0.966969]
20210114153929.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210109183045.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_36000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_0,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_27000,[2360],[0.983509],[2671],[0.851651]
20210109183045.000000.GD.GUL.mseed_12000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_30000,[2055],[0.903861],[2150],[0.937265]
20210114153929.000000.GD.DOY.mseed_36000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_6000,[1197],[0.810621],[1419],[0.915]
20210114153929.000000.GD.DOY.mseed_39000,[2221],[0.989397],[2342],[0.98708]
20210109183045.000000.GD.GUL.mseed_15000,[],[],[],[]
20210109183045.000000.GD.LVY.mseed_39000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_9000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_30000,[2344],[0.934675],[2652],[0.742973]
20210109183045.000000.GD.GUL.mseed_18000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_18000,[771],[0.855403],[927],[0.812076]
20210114153929.000000.GD.BLT.mseed_12000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_21000,[1494],[0.964239],[],[]
20210109183045.000000.GD.BLT.mseed_33000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_0,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_0,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_0,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_36000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_21000,[1494],[0.758931],[1767],[0.335771]
20210114153929.000000.GD.BLT.mseed_15000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_24000,[],[],[],[]
20210109183045.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210109183045.000000.GD.BLT.mseed_39000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_18000,[884],[0.942589],[1117],[0.983546]
20210114153929.000000.GD.XFJ.mseed_3000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_27000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_6000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_21000,[1494],[0.952405],[],[]
20210114153929.000000.GD.DYXC.mseed_27000,[2582],[0.839404],[2728],[0.963242]
20210114153929.000000.GD.XFJ.mseed_6000,[1230],[0.914809],[1461],[0.956248]
20210114153929.000000.GD.HYJ.mseed_6000,[1167],[0.975721],[1381],[0.976814]
20210109183045.000000.GD.GUL.mseed_30000,[],[],[53],[0.430942]
20210109183045.000000.GD.XIG.mseed_0,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_0,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_9000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_33000,[],[],[47],[0.703152]
20210114153929.000000.GD.BLT.mseed_24000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_30000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_9000,[2267],[0.890035],[2477],[0.933484]
20210114153929.000000.GD.DYXC.mseed_33000,[2931],[0.796799],[],[]
20210114153929.000000.GD.XFJ.mseed_9000,[2319],[0.414028],[],[]
20210114153929.000000.GD.DOX.mseed_12000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_27000,[2699],[0.800048],[2921],[0.902034]
20210109183045.000000.GD.LTK.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_6000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210109183045.000000.GD.GUL.mseed_36000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_12000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_30000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_15000,[],[],[],[]
20210114153929.000000.GD.DYXC.mseed_39000,[2272],[0.974741],[2426],[0.977879]
20210109183045.000000.GD.LTK.mseed_6000,[1016],[0.878236],[1399],[0.917869]
20210109183045.000000.GD.XIG.mseed_9000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_9000,[991],[0.374034],[1383],[0.911949]
20210109183045.000000.GD.GUL.mseed_39000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_18000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_33000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_18000,[862],[0.933687],[1076],[0.95841]
20210114153929.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_12000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_15000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_18000,[907],[0.928359],[1154],[0.933024]
20210114153929.000000.GD.HYJ.mseed_21000,[1496],[0.973525],[],[]
20210114153929.000000.GD.DOX.mseed_21000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_15000,[],[],[],[]
20210114153929.000000.GD.BLT.mseed_36000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_18000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_21000,[1494],[0.961457],[],[]
20210114153929.000000.GD.XIG.mseed_0,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_0,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_21000,[1494],[0.944111],[],[]
20210109183045.000000.GD.YAM.mseed_3000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_18000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_24000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_21000,[1496],[0.951788],[],[]
20210114153929.000000.GD.XIG.mseed_3000,[2350],[0.632004],[],[]
20210114153929.000000.GD.HYJ.mseed_27000,[2667],[0.977976],[2881],[0.959967]
20210114153929.000000.GD.BLT.mseed_39000,[2384],[0.975859],[2617],[0.983073]
20210109183045.000000.GD.YAM.mseed_6000,[815],[0.945826],[1085],[0.963683]
20210114153929.000000.GD.XFJ.mseed_24000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_27000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_6000,[2490],[0.919683],[2653],[0.810964]
20210114153929.000000.GD.DOX.mseed_24000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_24000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_9000,[802],[0.964076],[1070],[0.959753]
20210114153929.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_30000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_27000,[2730],[0.81004],[2960],[0.909998]
20210114153929.000000.GD.LTK.mseed_0,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_9000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_27000,[2515 2900],[0.805908 0.328802],[2899],[0.522819]
20210114153929.000000.GD.XIG.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_27000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_30000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_33000,[766],[0.878239],[977],[0.93173]
20210109183045.000000.GD.YAM.mseed_12000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_30000,[2885],[0.557091],[2883],[0.349673]
20210114153929.000000.GD.LTK.mseed_3000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_15000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_33000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_30000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_33000,[],[],[],[]
20210114153929.000000.GD.XFJ.mseed_33000,[],[],[],[]
20210114153929.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_15000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_6000,[1616],[0.374832],[],[]
20210114153929.000000.GD.XIG.mseed_18000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_36000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_33000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_36000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_21000,[2799],[0.838755],[2939],[0.635605]
20210114153929.000000.GD.HYJ.mseed_39000,[2362],[0.983171],[2576],[0.973402]
20210114153929.000000.GD.XFJ.mseed_36000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_18000,[],[],[],[]
20210109183045.000000.GD.XIG.mseed_39000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_36000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_24000,[],[],[],[]
20210109183045.000000.GD.LTK.mseed_39000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_21000,[1496],[0.955869],[],[]
20210114153929.000000.GD.XFJ.mseed_39000,[2407],[0.978991],[2654],[0.968642]
20210114153929.000000.GD.LTK.mseed_9000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_24000,[],[],[],[]
20210114153929.000000.GD.DOX.mseed_39000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_27000,[850 2732],[0.496875 0.61266],[],[]
20210114153929.000000.GD.LTK.mseed_12000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_0,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_0,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_0,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_0,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_15000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_3000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_18000,[1003],[0.691203],[1309],[0.845291]
20210117071908.000000.GD.DYXC.mseed_6000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_3000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_27000,[2316],[0.980741],[2585],[0.973911]
20210114153929.000000.GD.GUL.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_6000,[],[],[1657],[0.302465]
20210117071908.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_30000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_21000,[1496],[0.902007],[],[]
20210117071908.000000.GD.BLT.mseed_6000,[950],[0.894586],[1152],[0.831372]
20210114153929.000000.GD.DFH.mseed_9000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_30000,[2302],[0.714778],[284 2571],[0.869021 0.758634]
20210114153929.000000.GD.LTK.mseed_24000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_6000,[],[],[1772],[0.906521]
20210117071908.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_33000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_0,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_9000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_33000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_12000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_27000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_36000,[1360],[0.437749],[],[]
20210114153929.000000.GD.XIG.mseed_36000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_12000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_9000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_30000,[],[],[115],[0.602625]
20210114153929.000000.GD.DFH.mseed_15000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_3000,[],[],[],[]
20210114153929.000000.GD.XIG.mseed_39000,[],[],[2549],[0.426927]
20210117071908.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210109183045.000000.GD.YAM.mseed_39000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_33000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_15000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_18000,[1016],[0.880103],[1335],[0.63482]
20210114153929.000000.GD.QZI.mseed_6000,[1260],[0.971127],[1538],[0.957603]
20210114153929.000000.GD.LTK.mseed_36000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_21000,[1496],[0.954845],[],[]
20210114153929.000000.GD.GUL.mseed_15000,[],[],[],[]
20210114153929.000000.GD.LTK.mseed_39000,[2501],[0.913781],[2810],[0.947794]
20210117071908.000000.GD.BLT.mseed_18000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_24000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_18000,[1090],[0.60685],[1463],[0.680133]
20210114153929.000000.GD.DFH.mseed_21000,[1494],[0.958655],[],[]
20210114153929.000000.GD.QZI.mseed_9000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_21000,[1494],[0.954972],[],[]
20210117071908.000000.GD.DYXC.mseed_27000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_24000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_21000,[1496],[0.968196],[],[]
20210117071908.000000.GD.BLT.mseed_24000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_12000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_27000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_30000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_0,[],[],[],[]
20210117071908.000000.GD.DFH.mseed_0,[],[],[],[]
20210117071908.000000.GD.GUL.mseed_0,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_24000,[],[],[],[]
20210117071908.000000.GD.DFH.mseed_3000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_3000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_30000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_27000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_27000,[2450],[0.933539],[2651],[0.882195]
20210117071908.000000.GD.DFH.mseed_6000,[929],[0.866112],[1120],[0.908129]
20210117071908.000000.GD.GUL.mseed_3000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_15000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_6000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210117071908.000000.GD.GUL.mseed_6000,[833],[0.973431],[960],[0.97674]
20210114153929.000000.GD.DFH.mseed_33000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_30000,[],[],[272],[0.841573]
20210117071908.000000.GD.BLT.mseed_30000,[],[],[],[]
20210117071908.000000.GD.DFH.mseed_9000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_18000,[956],[0.874268],[1234],[0.931351]
20210114153929.000000.GD.HEP.mseed_9000,[],[],[],[]
20210117071908.000000.GD.GUL.mseed_9000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_12000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_21000,[],[],[],[]
20210114153929.000000.GD.DFH.mseed_36000,[],[],[],[]
20210117071908.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_33000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_15000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_33000,[],[],[],[]
20210117071908.000000.GD.DFH.mseed_12000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_24000,[],[],[],[]
20210117071908.000000.GD.GUL.mseed_12000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_36000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_18000,[1006],[0.90548],[1315],[0.696047]
20210114153929.000000.GD.GUL.mseed_36000,[1869],[0.332885],[1912],[0.409925]
20210114153929.000000.GD.DFH.mseed_39000,[2514],[0.958739],[2837],[0.924656]
20210114153929.000000.GD.QZI.mseed_27000,[2761],[0.970685],[],[]
20210117071908.000000.GD.DFH.mseed_15000,[],[],[],[]
20210117071908.000000.GD.BLT.mseed_39000,[],[],[],[]
20210114153929.000000.GD.HEP.mseed_21000,[1493],[0.903311],[],[]
20210117071908.000000.GD.GUL.mseed_15000,[],[],[],[]
20210117071908.000000.GD.XIG.mseed_0,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_30000,[],[],[43],[0.414319]
20210117071908.000000.GD.DFH.mseed_18000,[],[],[],[]
20210117071908.000000.GD.GUL.mseed_18000,[],[],[],[]
20210114153929.000000.GD.GUL.mseed_39000,[2589],[0.973743],[2965],[0.948838]
20210117071908.000000.GD.XIG.mseed_3000,[],[],[],[]
20210114153929.000000.GD.QZI.mseed_33000,[],[],[],[]
